{'192.168.1.4': '-59', '192.168.1.6': '-87', '192.168.1.21': '-89', 'location': 'Garage'}
{'192.168.1.4': '-59', '192.168.1.6': '0', '192.168.1.21': '-71', 'location': 'Garage'}
{'192.168.1.4': '-67', '192.168.1.6': '-73', '192.168.1.21': '-78', 'location': 'Garage'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-90', 'location': 'Garage'}
{'192.168.1.4': '-67', '192.168.1.6': '-88', '192.168.1.21': '0', 'location': 'Garage'}
{'192.168.1.4': '-59', '192.168.1.6': '-93', '192.168.1.21': '0', 'location': 'Garage'}
{'192.168.1.4': '-59', '192.168.1.6': '0', '192.168.1.21': '-78', 'location': 'Garage'}
{'192.168.1.4': '-78', '192.168.1.6': '-77', '192.168.1.21': '-78', 'location': 'Garage'}
{'192.168.1.4': '-73', '192.168.1.6': '0', '192.168.1.21': '0', 'location': 'Garage'}
{'192.168.1.4': '-72', '192.168.1.6': '-88', '192.168.1.21': '0', 'location': 'Garage'}
{'192.168.1.4': '-74', '192.168.1.6': '-95', '192.168.1.21': '-72', 'location': 'Garage'}
{'192.168.1.4': '-59', '192.168.1.6': '-77', '192.168.1.21': '-91', 'location': 'Garage'}
{'192.168.1.4': '-59', '192.168.1.6': '-79', '192.168.1.21': '-86', 'location': 'Garage'}
{'192.168.1.4': '-78', '192.168.1.6': '0', '192.168.1.21': '-82', 'location': 'Garage'}
{'192.168.1.4': '-67', '192.168.1.6': '-79', '192.168.1.21': '-78', 'location': 'Garage'}
{'192.168.1.4': '-75', '192.168.1.6': '-85', '192.168.1.21': '-77', 'location': 'Garage'}
{'192.168.1.4': '-67', '192.168.1.6': '-94', '192.168.1.21': '-81', 'location': 'Garage'}
{'192.168.1.4': '-59', '192.168.1.6': '0', '192.168.1.21': '-89', 'location': 'Garage'}
{'192.168.1.4': '-59', '192.168.1.6': '-89', '192.168.1.21': '-92', 'location': 'Garage'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-77', 'location': 'Garage'}
{'192.168.1.4': '-59', '192.168.1.6': '0', '192.168.1.21': '-75', 'location': 'Garage'}
{'192.168.1.4': '-78', '192.168.1.6': '-90', '192.168.1.21': '-76', 'location': 'Garage'}
{'192.168.1.4': '-59', '192.168.1.6': '0', '192.168.1.21': '-72', 'location': 'Garage'}
{'192.168.1.4': '-75', '192.168.1.6': '0', '192.168.1.21': '-92', 'location': 'Garage'}
{'192.168.1.4': '-67', '192.168.1.6': '0', '192.168.1.21': '-71', 'location': 'Garage'}
{'192.168.1.4': '-59', '192.168.1.6': '-81', '192.168.1.21': '-80', 'location': 'Garage'}
{'192.168.1.4': '-78', '192.168.1.6': '-79', '192.168.1.21': '0', 'location': 'Garage'}
{'192.168.1.4': '-75', '192.168.1.6': '0', '192.168.1.21': '-77', 'location': 'Garage'}
{'192.168.1.4': '-74', '192.168.1.6': '0', '192.168.1.21': '-83', 'location': 'Garage'}
{'192.168.1.4': '-67', '192.168.1.6': '-77', '192.168.1.21': '-77', 'location': 'Garage'}
{'192.168.1.4': '-67', '192.168.1.6': '-79', '192.168.1.21': '-92', 'location': 'Garage'}
{'192.168.1.4': '-78', '192.168.1.6': '-91', '192.168.1.21': '0', 'location': 'Garage'}
{'192.168.1.4': '-59', '192.168.1.6': '0', '192.168.1.21': '-87', 'location': 'Garage'}
{'192.168.1.4': '-59', '192.168.1.6': '-93', '192.168.1.21': '-87', 'location': 'Garage'}
{'192.168.1.4': '-59', '192.168.1.6': '-79', '192.168.1.21': '-93', 'location': 'Garage'}
{'192.168.1.4': '-75', '192.168.1.6': '-87', '192.168.1.21': '0', 'location': 'Garage'}
{'192.168.1.4': '-75', '192.168.1.6': '-91', '192.168.1.21': '-91', 'location': 'Garage'}
{'192.168.1.4': '-73', '192.168.1.6': '-81', '192.168.1.21': '-77', 'location': 'Garage'}
{'192.168.1.4': '-78', '192.168.1.6': '-82', '192.168.1.21': '-79', 'location': 'Garage'}
{'192.168.1.4': '-59', '192.168.1.6': '-78', '192.168.1.21': '-71', 'location': 'Garage'}
{'192.168.1.4': '-59', '192.168.1.6': '-78', '192.168.1.21': '-77', 'location': 'Garage'}
{'192.168.1.4': '-59', '192.168.1.6': '-78', '192.168.1.21': '-78', 'location': 'Garage'}
{'192.168.1.4': '-67', '192.168.1.6': '-78', '192.168.1.21': '-77', 'location': 'Garage'}
{'192.168.1.4': '-73', '192.168.1.6': '-95', '192.168.1.21': '-76', 'location': 'Garage'}
{'192.168.1.4': '0', '192.168.1.6': '0', '192.168.1.21': '-91', 'location': 'Garage'}
{'192.168.1.4': '-74', '192.168.1.6': '0', '192.168.1.21': '-78', 'location': 'Garage'}
{'192.168.1.4': '-78', '192.168.1.6': '-77', '192.168.1.21': '-82', 'location': 'Garage'}
{'192.168.1.4': '-78', '192.168.1.6': '-92', '192.168.1.21': '-72', 'location': 'Garage'}
